Time,Average Speed,avespeed1_10,avespeed11_20,avespeed1_5,avespeed6_15,avespeed16_20,F(λ_1),F(λ_2),F(λ_3),F(λ_4),F(λ_5),F(λ_6),F(λ_7),F(λ_8),F(λ_9),F(λ_10),F(λ_11),F(λ_12),F(λ_13),F(λ_14),F(λ_15),F(λ_16),F(λ_17),F(λ_18),F(λ_19),F(λ_20)
106.0,77.47,82.44,73.0,84.5,75.55,75.75,284.8735611492865,-6.543168985471084,-12.982263703335441,-11.883258557294784,-1.881107330393636,-48.09664033313228,3.864183642340908,7.508268312930566,-56.4751433736039,-104.84293245933245,-55.128414821406665,-90.624006826527,-51.82818208603085,43.07257748705534,12.293418882455601,98.05569733601601,-78.85187491907969,-36.168743452273134,-3.7488375590040306,33.892748294892
107.0,74.64,75.0,74.33,84.5,70.83,75.67,218.24401518666292,-13.955102678789718,-35.475103870312815,-50.11245305625268,-55.97174879937704,-40.57299754257836,-65.00210734773398,123.31776395962186,-102.46162599630699,-33.19256896741142,14.706411183341594,-34.358608983510884,-53.57663796982234,2.0639751482488364,119.6137304526338,-13.498768093012021,-39.82783946049733,-23.895081024409862,-33.57283783880592,-10.190478093574466
108.0,73.78,78.5,70.15,78.67,73.71,71.5,285.51371544926366,-2.0277242033626965,-21.269149128188964,-7.533658543268562,-84.16070660503652,-62.420672815778616,-22.473212978853148,24.11337767329394,9.843949670122633,16.283953978409492,-41.73764906269442,-44.31047747151344,-64.95279958099042,99.4967249118245,57.0591240072245,29.91997694595411,-81.51473025014151,-36.337431890861325,-55.93099319559645,55.46655866327098
109.0,77.71,79.6,76.67,79.33,77.86,76.25,269.53053977561063,20.75341100139585,-38.236119212706285,-51.43970071746425,12.046398939599523,-30.446004209362936,9.530604083612952,25.619901342188154,-57.14137383988647,-115.38985274614416,-86.31941058124583,-38.91722226024483,-6.381429893674651,87.23413112993663,80.50877813791493,57.73353444006497,-20.109610548150776,-74.9114323559342,-19.592842715130033,23.138041598626778
110.0,76.79,80.11,73.8,81.0,74.7,77.6,311.683413184721,-38.10120677285096,-40.505961928052,-39.96264110563132,-54.601412858393694,-13.279332158970636,-84.79068960441509,65.03726018204026,-84.01315006110997,-17.544663269329842,-7.166593865028638,-40.41168440834514,-17.611853094991037,38.34384443302432,-24.063635510133967,10.862715746276756,-74.51096445199599,-49.47078399960547,-83.40714877210976,4.251184418833397
111.0,76.67,85.4,70.43,89.0,73.4,71.5,231.08372359374664,-50.25321025406237,-111.3568438342104,-74.29915945804329,-46.27359685198869,-59.638292141669865,-81.37028127121906,2.8270290796389794,31.541487164702854,-64.32617612073851,10.669026600886323,-34.50800023765682,-44.08907133421293,77.6597448975078,74.56214347960365,46.50521573121598,6.193937223599335,-11.413461204905278,-9.009979504219594,85.17531685206939
112.0,76.33,81.0,72.83,90.0,74.55,73.29,309.5793100627974,12.40909502404434,18.299199514248482,20.15692869312418,-15.86945185030348,-34.2874852306723,-79.74348479810041,64.91042800082809,-69.5384515853766,-66.4787152159749,-72.92241222243469,-45.35652857591357,-36.69354215385451,30.200378249089827,49.88027791927017,27.42063540115907,-57.32508499192615,-49.67278636963714,-69.076256591855,42.79302770908782
113.0,74.58,83.0,68.57,83.0,75.29,67.33,226.13160455698562,-24.88663842019283,-50.64206680296141,-92.66583245492274,-82.45807508600765,-73.18307281532483,-52.52816071701425,51.58231397312373,-84.61906413163582,3.8712327849526913,52.65796659706073,-57.22026859552127,-28.465192140982566,77.70666908062309,12.582814186089976,31.651346334338747,12.46128871539388,-63.84798288792883,-79.94192342970558,24.245758750890893
114.0,75.9,85.29,70.85,83.25,77.22,70.0,278.0936889312286,-11.410992361339938,-57.0521890747757,-31.50170744372026,-59.447280569905324,-29.152622142501308,8.3550533667436,7.861433556187645,5.442944751826266,-3.1733850761766167,-116.63131562746926,-94.14912897226196,-19.78657009942556,20.867643934414843,49.28423670110463,55.86040946353686,-88.1246471475034,-31.18002025618646,-65.4085208786383,74.46870305743901
115.0,75.56,83.5,69.2,81.33,76.67,68.67,177.59049608481678,-55.59919496206183,-55.96679144322327,-63.96409045583603,-28.802061763355535,-31.769722137716414,-34.476051627944855,95.13296263006042,-58.81009209481199,-169.0516430663759,-25.40448462293389,8.40557785268011,-60.98917501980216,25.575138184909544,10.001325096141937,3.237120776860384,-61.95080096938989,-51.840229948450684,-28.399904454862472,3.693369810931264
116.0,74.0,82.86,66.25,79.67,73.56,69.67,251.87310095724425,-31.596580542970777,-60.2783637741197,-13.194374042952793,-18.484801915403793,-16.625170250270696,-77.22961509112211,34.670887815020585,-56.74173781730435,38.28691508083331,16.15816838670839,-97.16176053841478,-53.60941557104233,41.55350579198736,67.11550224023372,107.09365579938006,-74.41675951966403,-41.437838714949194,-70.93893947294457,-0.9812405903245729
117.0,74.38,80.67,70.6,78.0,76.25,70.67,157.7263543464692,-18.58718566596678,-42.17354214011793,-6.388726846722687,-29.509818345941675,-79.41567284511311,-48.11052284733238,37.302819121535286,-8.63390449598491,-75.86697315067818,-148.99496248116222,-38.193463408621774,-47.09172182446133,35.34873671459144,-13.894452024166302,74.01196042567373,-40.30973591176373,-68.37875773328338,-32.27589933904635,86.60747684659512
118.0,72.32,77.5,68.55,80.67,70.27,71.8,298.66238194540193,-3.0510173491038906,-48.846545670342785,-53.962652832482476,-83.1106951668517,-67.68914445133876,-59.54035656084767,67.87371655922223,-73.80365790367016,-23.2116202641351,-7.7020586147494825,21.710991265860855,-3.7278137911366027,48.95242938066893,84.29597386940985,34.01289497119237,-23.164940408513136,-37.963600152104576,-60.6360534584268,32.25620802525569
119.0,74.1,79.75,70.33,82.0,72.33,71.5,202.37496803250565,-26.554817636153622,-48.85075177961165,-94.76555638920587,-81.93397470049209,-30.519892670948728,-53.695519229608294,63.78922229601145,-21.223834234621833,8.671875442956235,-97.0291302923202,-99.71495292469879,-53.514121993014676,58.31181763432629,24.76694495865799,33.97243498191989,-98.44344339088067,31.523404559150286,-31.276408713696313,-32.64061186446219
120.0,75.24,81.38,71.46,82.17,73.1,71.2,295.1654803460405,-53.490470322374954,-77.53277254825836,-90.5142172147422,-31.51741185612044,-17.257517023144793,-30.20031102043381,-11.107580090518782,-76.24596933037394,-70.49278014430507,-84.4488065957156,22.8413000812197,-17.098994371087812,37.9774846876063,76.21922661877308,30.58773999949127,-24.183167614581393,-75.28436410464904,-16.777421492031493,25.390040083352552
121.0,71.8,76.75,68.5,82.5,67.6,71.67,182.5108262941571,-38.732933439794984,-57.310175916712595,-40.151146194380445,-3.912859243389388,4.620300852605386,-62.5893433552464,7.345875727691002,-55.373047251041115,-86.85035157623598,-26.06994190258835,-77.42407246570694,-104.8360013834533,105.50946134106648,59.80062653958426,-32.27083199787617,-71.7410527605231,-6.044863403034498,-87.50604920954339,33.29673086477992
122.0,71.95,79.18,64.0,83.33,67.8,66.6,294.50506594007925,-78.40791574178057,-35.930262190158,-12.795094865904998,-56.0581949346602,-72.38710473340501,-69.43200977175336,30.19327876650757,-99.73630722556928,-18.774865579684313,-47.79736862100798,-15.33263596151601,-26.520439618764634,-12.953979940316454,34.645283381841075,36.51350344858873,-11.511848569707235,-84.3211661369327,-59.597699054073985,36.793632464140856
123.0,73.17,80.0,66.33,85.0,73.17,67.25,218.67978921152852,-50.237521294604214,-45.08081051126075,-25.631187749698228,-68.80525549306718,-50.690332671373255,-28.314584750258305,23.017310289538706,-11.732517575038472,6.168150463138847,11.756931091553348,-62.91203335289731,-116.93394202755988,71.82494888180632,62.82133323338465,0.45014304471320443,-140.0496099941389,-24.362235839351868,-59.01825189573081,52.37759829312522
124.0,72.52,80.7,65.09,84.8,72.2,62.83,284.6286606622081,-62.19706957048735,-35.97016464266977,-22.15682984310203,-67.4443000921158,-31.01566698883161,-31.84841778476356,9.695196614304706,-109.18255966918439,-56.75304861490898,-89.28159945411912,-94.31709283268829,-20.784979793736568,22.63519153258183,42.38867251496194,58.888591972363756,-36.5309594426346,-28.371727063734973,-30.037579421472078,-43.52970718620695
125.0,71.33,78.83,63.83,84.67,70.6,62.25,214.3554764323004,-66.04810353469456,-73.31114683994474,-44.34094207305014,-74.81680706059582,-55.62647171898317,-54.54587912327864,99.6393155150646,-83.36133294790335,-6.844296472766912,-7.973612555805286,68.08290440970256,-77.15141922076802,56.548435639690595,17.031164277446337,51.33133717621293,-63.33857229843528,-41.95566221869876,-26.75875204769448,56.8919652891355
126.0,73.95,81.4,67.18,84.0,74.23,63.0,291.9651887932897,-39.62269974384341,-27.073261230311246,-52.558263034697625,3.157405914829642,-51.9303815416044,-28.53285817439906,24.485327761544596,13.054519460489383,-12.9581872509393,-70.39723423481406,-89.49892315888943,-73.96075239059027,24.77910803548255,71.3250281233609,39.59302361478027,-53.805618100058624,-18.04444950356075,-112.34805612549339,67.24350610896187
127.0,71.91,83.25,65.43,84.5,70.5,66.33,207.98470413833596,-16.609433096682938,-12.433858874477593,-26.42095343596735,-47.077295137068674,-8.174130237674323,-42.56675664112454,55.922412205094126,-67.66357035128772,-145.43257780608468,-77.839948352545,-16.107635903733048,13.426496413141157,86.43897352049886,27.540358551173817,77.79485869881344,-24.459302614297652,-76.0715773981866,-83.30753602143874,10.687173009652833
128.0,72.5,77.25,68.7,83.5,71.5,70.0,266.95212043273796,-8.257729632067765,-16.97297906626889,-49.67506840008858,-54.78970330329581,-54.240884256626934,-120.54183452070093,97.81811034550248,-97.12694700626292,4.440068724153175,-49.152613636088915,-20.0615679516805,-76.990602365753,29.437192716729815,34.372930728006395,38.020904065332296,-43.47671295804416,-60.957269556503746,2.1997430021945448,4.8098183477418495
129.0,74.8,82.2,67.4,84.0,74.33,67.0,193.39712427901003,-79.28284378556181,-14.806981623545225,-87.2246986100296,-112.08383979587845,-102.1270015727232,-70.78927370714513,21.442956386165026,8.908255147723864,-61.87473117140988,-44.86117394711803,-40.649852892214,24.08981663819179,62.52605036365307,30.6438143489654,-6.733283058877997,-98.0704372530829,-55.460562785074,-45.878556823622155,24.088312682536298
130.0,73.15,81.67,66.18,84.25,73.78,66.0,288.4058682339664,-43.68917693887464,-74.64623814919244,-84.4124093388472,-119.74205962404304,-13.432933225432052,18.893360595702042,20.94010995100181,-28.012667341266383,-72.83616465402119,-73.0684768150188,-23.78088212805166,-53.89217222132524,35.327831882065766,38.801644370255424,46.42156123048421,-5.877004365411798,-30.974640942669414,-74.7541940780546,28.970440069666704
131.0,72.17,75.17,69.17,82.0,71.0,66.25,219.16645347492116,-60.24085918796165,-74.58851736209307,-41.397444687212165,-88.18859214048959,-36.79586952837717,-68.65339541659836,89.10734547708122,-112.58147664127307,25.40176796224595,6.3509340200374105,-4.552397028674999,-27.427605747550672,33.16869154594182,96.19435906319023,6.045306966343812,-50.10096365390298,-79.99974295721448,-15.809623198330033,59.99245438071877
132.0,74.96,82.27,68.77,83.67,73.69,67.8,326.6674055518234,-49.903734692616126,-74.7580881143232,-47.940964034310795,-43.229835923352496,-69.95193160704208,-57.72365781083178,-2.092894822592987,-7.886127884659087,-44.906463333567324,-71.42405471810085,-39.06758703567136,-68.30990230864701,63.74713504775443,38.41291636180378,-13.015065597782284,-19.03245479842564,-57.114885148147245,-66.04301014211751,27.60547438788081
133.0,76.29,81.5,69.33,84.5,76.33,68.0,157.76175983178766,-44.62112261738115,-35.45086225207592,-25.948957027552524,-34.32857739607972,-30.227291154018843,4.760791444727957,66.62105463322175,-156.8622337337077,-73.52721377021217,-47.1189205636795,-38.45694372348905,-73.74967200779297,-3.7880274568634196,68.93793507776849,13.614482554358192,-109.35661569325048,-59.50709359764108,-32.133653421342935,64.6921002407346
134.0,74.39,78.8,71.0,79.75,75.25,69.86,324.4289138044204,-14.818670265114086,-26.538619121439606,-35.96084849566436,-79.8174010604935,-76.76429938566028,-100.24078189513232,73.37000726545152,-44.6393407254651,-15.277232050240173,-25.749868469272055,-7.866506864370635,-18.26241127535044,33.36134154738585,52.61873535287171,57.88945633083887,-61.66333049042836,-36.46468085303093,-51.94910919664946,29.575188884324987
135.0,72.09,74.67,69.0,78.5,71.67,68.67,216.83293461912675,-38.201493791643934,-42.63824992861079,-29.582906731527224,-94.755870457991,-86.38104574055562,3.2209320813527995,8.444731327050274,20.0265561108143,-33.63413423071746,-80.52607557616679,-17.88198877864377,-92.88490993746022,49.179149163180945,49.21511044568018,74.67627365812557,-127.18156671941642,-16.785252898064243,-73.60714922427164,31.505541863680346
136.0,72.05,79.25,67.25,80.2,72.57,66.5,286.65404074995513,-33.581508008106184,-51.17689589738063,-62.5614782594474,-79.97335259187975,-5.811697075788549,-31.428887407952374,27.79355124122163,-88.40436969995073,-130.54397822637114,-56.12335158755866,-49.80829834642313,-37.87843162920684,32.98660512788251,88.00165862353894,23.56022470111789,-37.57132991990528,-17.202565280301954,-0.196593350839672,21.198137913718828
137.0,68.27,68.33,68.2,83.33,61.0,67.5,207.723499577044,-68.70632913005021,-81.40474359194002,-58.330395190621445,-76.30868443294997,-39.17880144955338,-93.58946652442538,64.80631206430617,-106.38615012222112,12.31639004289111,-11.668478277364919,25.626840544850715,-39.28786676597182,53.485194312679845,46.489118758815486,65.71114352728416,-3.9439430000034523,-83.47558785064446,-82.74488644300301,-11.04292473220191
138.0,66.79,75.5,60.45,82.33,61.18,69.8,235.7794134219918,-74.08722830929347,-48.01542953665371,-41.16368749809489,-16.049314710263292,-53.27432184746603,-1.2902340581035059,27.500445979531598,-50.209267344669755,23.86578041010771,-73.96199290458264,-53.03916501007252,-124.56137336694984,52.063381399205035,35.52558829340625,3.873474130756268,-95.83632185146823,-63.86911517069339,-74.35583944667923,69.96866211975748
139.0,69.64,69.33,69.75,83.0,63.4,73.2,193.58322246402395,27.307725123337967,-48.08535130909369,-23.108515465165826,-87.84272746674813,-2.3317863653492523,-83.34676374370956,81.20110335255194,-42.76360680572362,-100.29245092845977,-62.04191539967822,-17.999671241518218,-30.537427879996862,16.891279497512617,111.98024794977674,101.27191473011472,-56.104651009208055,-33.94911580712025,-48.734377433168234,38.61742961366788
140.0,63.72,69.0,60.36,75.0,59.83,69.75,244.71509832150744,-18.46246261018161,-63.54429837033953,-59.50396946824397,-95.19431715003375,-76.82559323064702,-102.233087140898,35.17993279478563,-70.36074282643332,10.337797207156978,4.987259827849837,-58.61352272059142,-56.26859928932325,62.8015568956258,10.522050446213463,19.666493572641908,-47.56069314138283,-61.57042089798601,-88.04649589140112,7.998581179054657
141.0,67.44,75.0,58.0,78.5,62.2,69.5,163.68441005844193,-77.95509415679412,-50.390085308057365,-65.53336863602084,-66.34593346392197,-125.11689398535627,-19.465094236693474,47.93498097498775,-27.721070834890327,-31.4612234850875,-92.73965554392605,-79.81442392169802,-96.82613331935639,6.73393464707112,42.405228746928984,97.80649267278582,-31.408490405002475,-7.3069579230630435,-3.997769228730398,10.434699832907365
142.0,66.41,73.12,60.44,79.2,56.57,67.4,251.96137469697342,-86.98660998309688,-97.19772505345189,-74.75771964334305,-41.24759387984904,-35.02556565551012,-26.92862585254089,5.52640942055349,-45.55134009576858,-111.30211826103131,-45.91211590131678,-16.12445411066848,-24.64499629258892,17.030696474330725,115.54889465732192,12.187382355136723,-67.77877699998783,-29.08257044252291,-54.450165588363795,18.37795479453223
143.0,62.0,69.0,53.25,81.5,54.17,70.0,169.05599904585605,-69.60887993100118,-51.055166971160766,-42.72148082472674,-57.062647930094506,-30.43574784478202,-27.867493210616704,49.30204466060397,-86.09890672821369,-20.408106750313202,-34.35821167105303,-37.818132312560536,-59.04729842541988,82.92846666299818,0.8207072245855507,47.53527164222616,2.572387172040056,-121.50603917384663,-118.12202804319722,69.48957054603267
144.0,63.58,72.56,55.5,81.6,48.88,68.17,270.3424662022698,-87.40925961682285,-111.70823069230885,-25.53661320725045,-69.90517255834385,-19.550975565037994,-51.65487917036131,32.434244619979154,-19.890506562027653,-70.74765276893328,-68.90630585603715,-56.4769545055185,-25.608722415754215,-15.471442638537226,64.23620856660165,66.24557806071756,-76.05261880159836,-33.53183287032273,-24.838543664463067,37.81109786079024
145.0,67.75,74.8,56.0,80.67,55.0,67.5,149.88010450911935,-110.64289746161465,-90.64846673542797,-19.2548667789328,-49.55164981012368,-49.217756651871895,-63.82828473340013,67.36190136695575,-93.40909788077632,-42.33651148232475,-27.186731769600062,-29.980188861423365,-71.86570423880248,123.85458997961632,51.04418416566238,67.40663477020321,-10.799663133318695,-46.78916763145277,8.555405429024482,-1.5342798454504667
146.0,61.95,74.91,44.12,81.6,57.55,45.33,279.0602640893497,-139.75432508869267,-38.699549064461706,-26.082897196378383,-54.665255433933794,-33.03790967456638,-56.05452422967964,39.775994309857786,-52.37881979838669,-49.96427904614214,-44.54183796689081,-41.119353066223255,-58.83287328998311,19.524328878147337,73.49002581150799,16.456322537801512,-70.71557759625057,-28.089624780898927,-57.258311093433235,25.612702448561777
147.0,60.8,76.0,45.6,80.0,57.5,51.5,165.80481725457872,-93.203325120704,-28.56024323084278,-42.07118408944781,-43.771318154267576,-50.89865032497199,-70.14491323817701,3.927030476775079,-53.713208058602746,-79.718195074531,-27.754309510342818,-22.62614614269299,-47.99051559020461,82.07616049693688,40.48708638916733,21.897656678805703,-26.18370037172964,-80.84939648572687,-104.27150906753039,117.16868167402083
148.0,60.36,74.38,41.67,78.67,57.2,37.0,224.0466028461647,-115.54308724818621,3.4830766147665546,-26.80877663203848,-57.25014920948131,-87.48417194766263,-75.26756039604129,40.138333409577385,-85.76172762573418,-22.631997294144224,-52.81845677769997,-63.44553565286269,-68.16233197063116,61.632486309397564,88.58811266087447,61.41367728763696,-38.559710222199186,-20.360726907829765,-21.587749750019142,-25.173651139670795
149.0,60.0,74.0,41.33,79.0,60.0,41.0,129.42274267755073,-94.54951973829357,-47.468729036216516,-54.797905563658546,-51.66665167513575,-44.60289999811279,-31.33780928494359,61.496617134131526,-19.795025690301074,-44.112241319216785,-71.79497405780437,-69.71781259485182,-73.92139456651064,-8.60302512577061,0.09002168652185283,55.846246974050125,-102.668632492198,-81.74803770131642,-74.21847571182508,93.63388819374394
150.0,58.07,74.14,44.0,78.0,55.5,41.0,233.28087580817507,-76.55645597576265,8.695098407903922,-36.91664143247075,-9.422497787658092,-27.5626544622839,-12.616339295215074,74.9591040527063,-76.94412393188237,-91.49547350553406,-52.12033989061278,-53.59519687828401,-65.38001414252857,89.33056197628785,91.1540567140898,59.388963935439826,-34.68248533273233,-26.21665793269632,-68.0776147683723,43.32464816335113
151.0,56.38,76.25,36.5,78.5,53.0,41.0,145.80628689075178,-77.7693501396139,-57.38778054277692,-38.95433446031625,-61.75628866778157,-110.8593125620684,-62.274258495727224,98.69368585994351,-57.81249567498301,-83.00993513735168,-53.886932802201116,-24.483913651203355,-52.07106829056887,44.8090156233595,14.36470575714222,45.23663265872127,-96.29463353132839,-64.88335505652014,-9.887534169464242,-28.09083938313333
152.0,56.11,73.67,38.56,81.67,53.92,39.33,252.41740882782284,-96.6589616631917,-35.81405318475021,-58.913971465597996,-99.71090943524413,-103.04559311236675,-39.22839365915054,30.801612840940887,-7.533071111799694,-15.164298228341284,-26.89379739604128,-68.18060091623332,-56.369386259653965,80.35364847334992,57.3252852264312,47.96267229743005,-27.843219694390974,-48.47867678926974,-41.8115841646719,30.34297844112009
153.0,50.33,80.0,35.5,81.5,43.25,39.0,143.90178869116298,-61.99068527042384,-85.1115916423407,-49.728757999835636,-48.14081642146953,-66.1602034196749,-15.54898471521764,27.184426081825723,-44.4526062906159,-62.86823907504461,-93.38467407323495,-41.87524423284709,-9.973590106418827,23.021915081672006,78.0075668534675,33.518703331671524,-59.691019774434864,-58.887154999849656,-124.30840946081449,85.95859116207197
154.0,56.19,76.67,40.83,82.6,51.18,40.8,247.23587405719064,-134.59238325557948,-69.10339123191838,-79.54461260178114,-36.02449946549644,-13.294912110364459,-23.87446803135056,72.53428451497454,-92.40587987826046,-32.459412031418374,-14.429978734708445,-33.601007991829434,-64.3695780922829,62.430121018404876,45.84033949820009,45.532888502189124,-15.748353291567307,-73.53548296687995,-38.75600922515793,39.385219170462975
155.0,59.1,74.5,36.0,81.0,53.8,39.5,175.5496312438622,-108.01001764475996,-46.55305051313811,-43.54364150235255,-88.6192047796448,-42.37159648351124,-60.78345354475573,54.14659304407794,-66.14568881463634,-71.19356059316459,-42.99066346156252,-53.654353477392476,-93.9361475710773,53.54512840750011,38.892219650421204,63.64751712548538,-114.87992078316599,-20.259356496716784,1.303347556933014,-43.68913127044654
156.0,53.63,77.75,36.09,81.5,49.27,37.75,249.98688484775207,-115.75359143067325,-31.275255076672398,-10.926787727550959,-13.363882257727822,-18.709051175443314,-54.72454068732569,40.69414733419391,-46.42835291518502,-18.07934396568826,-75.58760999000532,-61.3489055214535,-59.321058975276955,28.9108017569983,78.22701302078644,94.74622238653288,-56.55773079843081,-54.869836987152254,-72.47922368499363,71.69545414500858
157.0,53.36,77.4,33.33,82.5,49.86,36.5,168.80352586910985,-95.78021211203394,-40.78179338943152,-53.387708086839154,-52.23895596459367,-99.09750155662647,-68.4524873963467,52.315154634083754,-84.49768958949718,-104.02723836352823,-59.75271336036482,-42.787869397056,-46.71425638098599,90.85725004183314,21.855635489990007,-11.957333579596455,-7.008969242056569,-14.12157266279911,-81.2483903191642,58.68397361124125
158.0,55.89,75.78,38.0,82.25,53.82,35.25,255.7894725072559,-131.38422089351064,-38.99461868833884,-30.54931535949766,-81.23148187641885,-78.90911520887192,-54.91024814083998,45.978664254851466,-49.94508468548857,8.191003335801389,-37.81681256781299,-37.51766818239882,-56.359259774274214,45.453377864533664,91.98737367574329,79.30981387191872,-41.66475680300289,-55.95323634634136,-28.77253264024869,12.399638976575238
159.0,59.38,73.0,36.67,82.5,58.75,37.5,144.1216537194803,-99.31976938354079,-41.498730166197994,-41.30445017746849,-70.30554916035629,-63.80036838436326,-16.05502572260473,31.458691384782778,-60.02773301245179,-59.69818789496087,-33.52994423789369,-97.45610226080284,-51.4762492579641,24.313095975777557,-1.0439008691508171,26.752178071165382,-114.10722116237474,-100.28159153087988,-98.40595739466094,59.23783218737334
160.0,50.42,71.89,31.1,82.6,40.33,36.4,240.64803407179957,-122.28608078738907,-87.48817027068708,-57.86648735935684,-80.66619618361844,-28.42489650977093,-3.006712461483965,31.746723327687864,-80.25671225051641,-82.07134778129124,-55.50239951830845,-27.491403047543336,-18.26287719614012,29.65876764387236,79.22166256090557,66.92509472753159,-37.41894477267515,-50.217059982219276,-50.56510743246244,24.978142822367452
161.0,45.64,81.75,25.0,82.33,31.75,32.0,151.09915284398835,-105.68075950964253,-113.30101180669315,-33.355438129652626,-27.108497811406814,-58.94484639541554,-67.91866524590675,102.7612222422423,-64.53886435430918,-46.99186282749603,-33.91124090493868,-49.78737769491878,-69.28865004377205,101.23387612787084,76.44060788691573,72.45824971161737,-19.613045793328574,-19.315633707423153,-11.666987394961797,0.14359995715946727
162.0,53.5,73.5,28.5,83.0,46.92,34.0,239.82539824470703,-138.3004325597475,-22.96733333386154,-10.385376067385742,-11.655114918043154,-46.92720161794831,-38.488444029190845,18.45063708191544,-56.27111389088303,-45.87183916266834,-51.988090773255934,-46.1508719952685,-81.70868388574203,40.52667175043388,78.13033952612062,63.699228237219366,-80.97152411562223,-66.98297983978472,-75.14872848940374,58.56786707586041
163.0,51.25,69.0,33.5,79.5,50.67,33.0,138.34689885562847,-73.9031411802605,-85.71327675825492,-48.10765643377178,-83.51306579371145,-82.24658855336925,-29.457640057462033,66.44942958059316,-77.23174496211293,-101.55556265135705,-96.50875576447571,-72.51824794624038,-29.121839468050553,26.634459587379922,24.13004824139655,58.482800167396654,-7.4642907277671355,-14.958887168436851,-64.02301368312365,70.89867309768343
164.0,44.53,68.75,23.0,78.0,39.0,34.4,179.38250440692195,-102.93982522625129,-87.0361242382773,9.056711181768112,-36.190951366407425,-57.11904714136635,-60.66007282214782,54.27553735002499,-33.9869692259029,-17.915626324831972,-20.159247103604507,-30.377756436324507,-90.5403098629523,84.54202889710668,76.49987193715143,76.73727556926211,-93.41679505931594,-90.71551669558865,-52.47585881245298,15.504903420934648
165.0,39.0,67.0,25.0,77.0,30.25,36.0,98.29417253667086,-62.499755982255536,-60.92533122885426,-46.790607973711346,-40.180364177367885,-65.20534075379109,-37.14549547768675,50.552804605469,-62.619613875609986,-103.49949835397223,-103.1661210179742,-70.03246654086034,-32.74895668234874,62.789751959244086,39.59497477649295,55.56093481792262,-49.923040661016934,-36.59729528290944,-103.5402308876883,64.79947539156916
166.0,46.62,58.38,27.8,79.0,40.0,32.25,172.66225381193547,-130.10407588159345,-78.94124104169508,-5.003921805532478,-76.43146189070877,-103.58544046307594,-108.58184164314834,66.5085199713573,-54.51202394752718,-23.572167741693505,-35.98045389047121,-6.06169200750543,-36.17656951669671,34.0474219148266,61.9027584704607,64.02626641752217,-57.3140001846943,-59.3840505346955,-48.057234081567955,43.52145574879436
167.0,36.83,80.0,28.2,80.0,6.0,33.75,87.14782868540479,-55.80885759541199,-100.56904868156431,-51.57432327400495,-59.73374565485271,-43.11021903806349,-31.269868129596745,51.19540679103464,-31.951737004129228,-68.11758671779187,-64.86005494826031,-81.37695047845848,-89.3066303507235,88.98908675813205,82.73556353017071,76.60379804341505,-56.16022961440901,-59.37495279240011,-25.497805137541896,38.97052457258673
168.0,48.2,62.67,26.5,78.33,47.0,26.5,137.035620749259,-116.72917766831574,-82.32478508243115,-15.312123711344936,-57.32255069255403,-54.53098019066207,-82.31656078942967,74.2847091180012,-103.00862415127797,-88.50179959564808,-88.56412822569881,-52.087109259989816,-49.218314191455995,11.912599669611124,16.467033348118484,34.51271414780487,-76.53429318998182,-77.22088125637401,-29.512578297256326,6.383939657414514
169.0,36.75,38.0,35.5,76.0,0.0,35.5,70.9543386889855,-76.28153511618059,-92.68246060886058,-71.10512634952559,-72.92734277826098,-62.935298647601115,-49.41034275652561,55.21742342550212,-32.04902583387262,-51.20627515897619,-28.1649888953374,-52.59343120845301,-39.39620404161022,58.793901537972104,61.00625466348724,67.19283011716347,-83.88177222887268,-74.24822934237783,-98.37571677550562,54.43640585030527
170.0,38.8,60.17,24.56,76.0,33.88,31.8,158.5613382160035,-79.71913414350365,-78.84285376274639,1.6144970040753233,-25.783960973019425,-54.526738853272605,-59.20748498473187,27.99880445926119,-47.60748961947468,-60.7337426357488,-99.17105388096394,-95.87972502814904,-90.41280083550308,81.77226225620544,71.64986791629647,44.2029869703007,-33.59443134346363,-38.88452067573377,-72.49574174844608,67.17910913311331
171.0,40.0,64.0,16.0,76.0,29.5,25.0,82.29073675703353,-79.38504322585581,-56.67739001076733,-23.455257034086923,-46.39421371217009,-58.17546339033856,-88.0813188175647,80.9919348898546,-72.22538823786267,-62.681087373121585,-64.910941184277,-60.6885546564886,-41.423347280507485,49.72299436723744,59.76922113943727,95.3389782136994,-91.20943722437762,-87.5974341323539,-33.545705970763485,20.348488611982642
172.0,39.4,44.71,27.0,79.0,28.17,33.5,121.27312942492995,-123.05926514227366,-89.83612126298196,-60.13027380809792,-83.83789999220403,-96.92574020785298,-102.8620873070511,56.455113009681554,-49.003715729036344,-11.177389603451235,-26.555338972767352,-38.5269538150144,-62.74326910906275,51.41990513562872,48.19234637458266,20.10262367622496,-56.387300683165655,-57.32653454402762,-74.81710356940886,48.221101608810194
173.0,53.5,59.0,26.0,74.0,36.5,26.0,117.80406062122006,-128.2215870126982,-78.83272016606244,-10.270210951804824,-1.6238923648168324,-8.775679712190271,-57.6502042867245,72.25152621240493,-86.9476219778267,-63.46105079662712,-69.04832882738326,-65.10894916300367,-90.96306055305345,84.17434770781036,86.1994240428707,56.10789075729164,-54.88869634712764,-43.0784572344341,-63.995888094591265,40.54382656125323
