Time,Average Speed,F(λ_1),F(λ_2),F(λ_3),F(λ_4),F(λ_5),F(λ_6),F(λ_7),F(λ_8),F(λ_9),F(λ_10),F(λ_11),F(λ_12),F(λ_13),F(λ_14),F(λ_15),F(λ_16),F(λ_17),F(λ_18),F(λ_19),F(λ_20),Time,Average Speed,,
278,68.71,110.348968,23.15425192,0.504452689,-11.37937618,-24.01806248,-45.17427619,-31.50502385,-29.2469384,-16.66828426,5.698222842,-1.572212098,4.40279885,-9.176548784,-4.177197944,-79.01410654,15.41070995,55.32157657,-47.76145235,26.12849925,-75.01894498,278,68.71,32.89718469,-244.091912
279,70.06,232.105145,3.729529446,-60.41029966,-63.50310214,-8.078730965,-44.36114957,38.05189226,-61.0147235,-13.24866428,-49.53110738,-18.09253903,25.04618515,-32.35722919,-7.360939058,24.57260263,-29.19698631,-18.2218471,27.5663981,-43.29987397,1.242105778,279,70.06,31.06080579,-328.4684788
280,67.82,171.1441375,-1.589755904,-61.03340809,18.06977912,-0.377933361,-18.31238804,36.07138646,-6.203680011,-8.428185636,-62.05876904,37.98526445,30.64910205,81.09105047,-20.67207717,-12.07626518,-45.53712199,-9.753945616,-11.91764862,33.3866863,38.54184329,280,67.82,35.59785977,17.83393348
281,69.77,260.8886676,1.496557458,-47.84378177,55.46851843,21.77580138,13.96165927,-8.801901755,0.361474848,27.83357399,-4.795541761,-25.40402867,4.890701059,-36.78366159,-13.51055697,18.87795147,72.10308773,-8.691609345,0.305076032,-52.18606397,20.58022174,281,69.77,30.61854623,39.63747758
282,69.33,137.9814559,-14.92167602,-24.02842061,49.2740675,21.33775396,-15.28884428,-40.01046788,-27.29491389,-28.24956692,-46.09343319,-20.08196929,-26.08553405,62.88316233,-67.45062671,2.022497901,-45.55557463,-34.52669505,55.090602,-5.551284869,-36.12087002,282,69.33,35.06914236,-240.6517937
283,67.41,239.8102529,-31.17173209,-36.84370196,6.357098647,-54.16094835,-12.58745917,12.52604509,23.03285371,-43.14870423,56.79577428,-18.17610343,62.07770144,-10.39776472,37.12076049,61.71015419,19.84301114,22.42974058,-6.975960022,19.05892962,4.54895316,283,67.41,33.547591,112.0386484
284,62.44,123.6232917,-37.23095132,-1.339016987,-3.159897352,-47.73788872,-7.618597704,52.24165426,21.19999844,-7.039695405,-14.02147849,13.56264742,-46.66730492,-0.522318087,-6.981630222,-43.50047504,1.044886383,-53.07458552,-43.20863793,-84.35291238,7.080098923,284,62.44,31.23297017,-301.3261047
285,63.6,245.276869,-84.38854519,-33.51165101,47.26627344,-50.90730446,28.37476009,-22.53811709,-5.555044403,-22.70510122,4.654414413,1.145605435,-16.07181213,-28.95153696,-28.09549139,19.94909488,15.31265174,13.12142139,-19.55755015,-10.97919939,-5.584700647,285,63.6,29.10284579,-199.0218327
286,70.82,178.7148567,47.10968431,-48.96797248,-27.97954493,8.231964702,27.67967857,31.37503021,58.13651951,9.766637373,-6.958189835,14.45112266,-0.58668376,6.739753668,-10.02143838,4.477609141,60.87086823,52.40848381,20.24347157,56.84307625,-69.97179883,286,70.82,34.96452439,233.8482718
287,62.38,234.2649137,-72.32678807,19.55384756,-3.86190432,-16.04722932,-11.60351072,-49.53309007,19.79013706,-35.00847281,16.06118323,-29.52478912,40.4348123,2.876049402,-30.32100357,2.853066368,-35.04449933,-38.12136898,-1.537613675,-34.40348667,24.18367916,287,62.38,28.48945485,-231.5809816
288,71.3,157.8619017,-15.86596174,-21.88271086,-42.56433645,-4.60781535,6.304490163,9.740125555,25.9210576,72.90332325,-26.05073211,50.1080395,8.730428273,-71.72469292,57.73380553,57.45289017,-8.99423259,-8.145692113,-38.85847939,-42.56567084,3.235697038,288,71.3,37.83788254,10.86953272
289,66.3,250.2961823,-62.14884527,-47.3253696,7.162262817,-25.92255108,-11.39660078,6.788579161,-53.52749721,-50.92039731,0.358401172,-47.30835794,20.68302324,-5.349590458,-17.13040821,-23.68048599,34.97526299,-39.0708688,-7.62578668,20.24063079,3.295318661,289,66.3,27.68807441,-297.9032805
290,64,190.8738906,-13.06572848,26.92186882,-28.83864535,39.31866532,-2.956584054,-1.024734458,36.21067434,12.96581053,-0.601238217,20.12819308,9.488552515,1.961881205,2.753614146,63.33469196,7.463142394,39.21985675,78.83220321,58.81137309,-5.047146145,290,64,27.41188254,345.8764507
291,63.62,255.7464943,-95.29908939,-13.53772914,42.85351921,-45.63478855,29.40929344,-10.42698216,7.046167186,-17.32051594,11.41942798,-13.66404667,0.438188071,-12.07914367,0.478525179,10.71466697,-15.04968308,-29.30374238,-2.364007361,4.424825647,13.06516811,291,63.62,28.47892585,-134.8299465
292,60.83,167.4734857,-21.70147162,-16.68690577,34.83706994,24.38628831,13.06314332,51.79283729,-31.600073,64.01987046,-35.95972817,19.85316667,30.63342437,-25.74326243,41.28841028,-2.396206524,-20.87830923,34.624633,2.004088641,-36.22119663,48.17730411,292,60.83,31.78416434,173.493083
293,60.44,245.5082627,-18.43092236,26.6983524,27.44969769,-12.86451476,-21.94714578,-55.36785956,41.01768909,-45.80812983,-33.74542415,-32.60919945,-7.532059024,0.653446159,-13.56495683,-12.88160141,-2.112200957,15.93123898,-6.317518494,4.731134901,11.10500432,293,60.44,24.47878669,-135.5949691
294,62.33,85.80148447,-48.44824919,5.12121283,-37.40240581,-42.57346189,-18.57131391,-8.495567691,5.975685826,25.06093095,66.47820313,16.19428612,-24.75446918,37.59305743,-56.27503001,-27.25667967,-13.99610109,-14.08893703,-9.383838531,14.60261111,-11.01195523,294,62.33,29.95636328,-141.2320218
295,59.04,237.6735416,-27.62816025,15.84077802,12.33102978,-14.98220058,11.28816263,-1.668245301,-45.11253121,7.682751916,26.7364995,-19.19983133,-33.04638098,-49.97436292,17.35699764,6.771961698,-4.344258247,-16.95964414,-23.0357357,-51.02963705,35.21193846,295,59.04,25.20646382,-153.7608681
296,61.56,127.0963166,-22.98409264,5.24527414,10.36887278,-7.107810487,28.99360527,-7.026246231,13.42201274,-17.90803526,-82.70601123,3.437431677,3.339405523,48.45988419,-45.40357838,-32.40826032,25.84950838,26.72392268,64.9672341,5.63798627,11.47078669,296,61.56,32.55713328,32.37188989
297,54.4,217.6817646,-39.35793789,-55.04776009,-21.64216211,8.857426269,-10.87735142,-53.24968375,32.59753721,15.12919384,41.93133289,3.746350388,4.320740098,-15.51424057,19.26371755,22.87533824,22.32676904,-14.68908966,-27.10800549,26.03345709,-25.38362609,297,54.4,27.94812555,-65.78799446
298,57.82,140.4656674,-20.27984691,-33.01826332,0.872053887,20.09219928,-26.52632072,-11.13295381,4.283479515,17.76906513,-22.55967181,-13.18686887,1.719408191,21.15225345,42.52677022,-1.91508988,-5.707559172,-7.511831679,0.492702333,-73.28987131,97.79434091,298,57.82,33.27213119,-8.426004565
299,61.57,271.0290748,-74.30775264,7.117835913,-2.492228347,-31.78821221,25.16889636,-23.50329276,8.383677163,-2.013725317,-5.82999735,-0.263321065,-6.537749144,-14.55940793,-2.899026101,15.13877071,-7.625117301,-13.5692467,-15.17163413,12.93345346,17.43361776,299,61.57,21.31298016,-114.3844596
300,61.4,140.8612606,-18.02053753,-27.46591366,33.3284289,-16.13559476,-19.28871913,39.29532493,25.86691291,-3.183606153,7.450191645,16.36198636,-17.5688346,-12.75383771,-9.78017129,-34.5777369,37.62108134,-12.05936172,21.08752439,80.96721839,-66.07173135,300,61.4,32.46457108,25.07262406
301,57.26,233.024786,-47.05403584,-5.119082917,8.998282407,44.19856822,21.34564413,-28.20133983,-4.190570808,38.57736442,-7.483825444,-30.27563385,-18.82797025,-0.423041893,9.887017871,43.70400017,30.90340261,-20.55538019,-20.23848653,-44.71963563,22.13326362,301,57.26,27.75893639,-7.341459734
302,61.7,132.5454699,-28.24820157,-25.22732656,-30.59844068,-19.95911937,-0.318828689,-19.6721027,58.60508565,-71.80213091,25.65430402,-32.41123403,-54.02917621,-3.732685675,-4.031519808,-2.002190228,-50.59693999,21.55125463,36.22579911,-49.07127425,14.27268772,302,61.7,32.79956158,-235.3920395
303,57.35,224.5797214,-44.8887237,7.958189371,19.57327822,-13.42607479,-11.72895988,-10.46911042,-18.05533193,42.78398862,11.07834247,40.65281942,55.40589438,-11.86745914,7.388686169,-6.168442689,25.81280184,8.259752328,27.48897964,21.17836219,-36.4588196,303,57.35,25.85558735,114.5181725
304,51.56,103.1563792,-21.22985722,7.169417101,39.10170138,19.98264892,11.79688355,13.62403332,-69.57768968,20.14201852,-10.03590465,-52.44701079,-57.69488588,-2.288383363,-12.54470188,9.919977348,-21.69816279,-34.38281795,42.38936821,4.269622733,1.916026921,304,51.56,30.13950247,-111.5877162
305,60.67,228.4086385,-6.276385973,20.92643111,-23.20308221,-9.829799017,-5.686921696,-22.5012924,48.84040975,-69.59075361,-52.83897299,-18.56920302,9.853719928,9.334615498,5.921419557,5.929917616,-13.51184404,25.81598254,18.36170019,-16.60400611,17.38272752,305,60.67,26.88036653,-76.24533736
306,54.55,137.6494403,-37.06098355,4.411203536,6.254245049,-17.61659579,-75.2931881,-16.84582619,-4.490959208,46.29821532,22.61827588,45.03535153,18.37034622,26.59000029,-2.291184027,-2.579040726,-68.48433927,-0.620185207,2.173649994,7.501648458,17.43559577,306,54.55,31.17657674,-28.59377002
307,58.32,197.1130716,-8.888299912,-32.9164644,-15.63695658,14.39131518,-9.421359565,19.54535135,-60.8478742,25.51656544,-5.516758819,-36.4547124,-47.87714604,-27.01459641,-24.5220461,-2.392074844,43.69843908,-37.30177976,-6.186828223,-32.8761051,43.78859436,307,58.32,28.69064994,-200.9127369
308,60.27,150.0868022,-54.99210406,8.011680346,-7.431860115,-22.77397561,39.3528169,6.641423437,1.56259045,3.736083059,-53.89695071,-5.625822703,64.59599432,75.33387399,-24.00132818,-6.742996081,-36.0492769,-1.331329896,5.930830504,-29.99101727,-18.8610024,308,60.27,33.32514941,-56.53237092
309,57.9,220.787029,-41.2458814,-34.18747304,26.56931832,10.39788302,-14.65080479,5.390184738,47.40934226,-58.73838388,-2.633088167,-18.99203076,-30.00452299,-33.64939939,28.30760144,-8.768475184,-26.5159978,-21.94556924,2.178305974,26.64513485,-27.76128181,309,57.9,27.15792038,-172.1951378
310,61.5,133.6993019,-3.959951824,17.26620134,-30.86242342,-35.32080344,-47.34035471,0.243979963,1.742758586,24.37198796,40.85798943,-31.05653157,-7.875941277,-18.8023207,-62.49843443,28.61044063,59.88897397,-17.03949547,-39.77688652,-56.25233631,11.03781001,310,61.5,32.77336593,-166.7653378
311,57.43,228.3855811,-66.15188177,-58.72767153,8.688982142,-3.811813114,11.65579563,2.963100375,12.90060843,-7.96475951,-33.37630173,-11.25526765,30.04614315,3.724844989,35.66248049,38.35463968,-19.54161481,13.28827816,-3.855989504,-17.33861133,13.46635597,311,57.43,27.24804565,-51.27268193
312,63.25,165.9960302,-30.7727081,-27.83506253,15.35057545,-21.70260816,-7.901266369,-43.10349467,8.176696903,-81.44441074,-60.85981363,12.78083854,-45.77209785,3.519594783,-38.80391109,-35.54962633,-9.741024021,-37.0302627,-21.43547746,12.92931165,-36.80352254,312,63.25,25.9261462,-445.9982689
313,58.73,242.4077736,-39.41056622,-28.14336669,-8.81448957,-49.68157375,-7.144165247,7.299363776,21.41309386,-7.3052381,5.977228022,23.74330628,43.35656551,-11.71371031,46.65606391,49.68173382,24.10714097,-3.170319157,25.29688438,4.553571501,4.760086804,313,58.73,26.65733601,101.4616098
314,64.5,144.680627,-45.79542394,-17.60480441,5.893852823,41.85364167,10.76841313,-18.57066238,1.730773257,16.23475534,36.2195288,-49.95287672,-28.7055819,-51.65679533,-29.12415448,-15.65450912,-48.13462089,66.56560873,12.87260633,-7.011747664,-56.58498522,314,64.5,33.90078885,-176.656982
315,61.45,261.3399264,-91.32811477,-0.131175779,16.1789927,-14.87673682,-4.285456018,9.668629762,19.46897289,5.42512407,-4.097925503,3.113546364,-12.51611671,-3.420372788,2.089328021,9.158421911,17.75604511,14.97379131,-25.68687886,9.203791118,12.65327085,315,61.45,24.06213002,-36.65286314
316,60.71,191.3748809,27.44921926,4.042815043,39.42699226,13.38786422,-1.095220211,10.65759562,-14.9595976,3.066460669,31.23976927,25.97146552,2.831969179,-35.87460588,-13.57129636,-70.45531817,-43.77419386,-31.78851154,-23.35084405,-42.28619727,44.00566205,316,60.71,30.64654376,-75.07597185
317,62,239.3188132,-78.32128488,27.44293605,33.67928108,-16.59808713,-10.65327718,-7.031933313,41.3359031,-29.78083246,-18.54221347,-47.49157013,-12.81528077,-26.32681462,19.85154609,8.187573033,-16.55838177,-23.00143647,47.85241921,3.794138664,-19.35639805,317,62,30.47162681,-124.333713
318,58.82,143.0564348,-27.27919172,19.37079974,-27.32559073,1.935401697,-17.30642121,-46.81621797,-16.72486293,-12.79223961,-4.651315432,20.12623472,19.07978541,14.34644628,13.37134354,-10.39930214,34.83644456,-75.76207689,-96.81579001,-4.007432721,-16.15808451,318,58.82,32.31035817,-232.9720699
319,58.05,221.8227765,-47.89398431,-12.96715493,3.142384017,-68.15203261,-37.66513989,-24.62127844,-19.06325431,51.96171135,12.91639103,18.66494177,-23.0824783,-34.86558248,9.907759839,36.39534102,2.919240352,12.43273736,3.15216032,4.516598183,8.715819871,319,58.05,28.65026665,-103.5858202
320,60.09,148.1496958,-17.93082836,-8.670844022,-21.48036384,8.060156189,1.656839715,23.7789756,-78.3544731,-19.52230909,-54.15831229,-42.89126562,11.18342466,-3.901825567,13.74377677,-14.40298466,-45.00998142,25.44268107,63.38853365,-5.272271197,-29.77117715,320,60.09,31.57575071,-194.1122487
321,58.53,200.8835258,-48.55454791,-24.05789389,17.13603833,6.996288969,53.92243867,28.8795265,24.92605053,-41.79568828,7.175329155,19.79617903,2.77400039,-23.65216859,51.7303216,26.37318318,-11.12414284,-46.40389973,-20.29535298,-36.85093831,26.23013868,321,58.53,31.20107267,13.2048625
322,51.7,110.9477828,-24.63795465,8.96970343,22.78058989,16.78333033,5.488065197,-60.72936274,45.57848487,19.84288561,-13.25095705,-42.8819927,-43.64211318,-49.5225506,-4.794970238,-3.799696755,-34.21677585,-10.80960892,-28.82236983,-55.45741141,16.40939899,322,51.7,29.55857191,-236.7133056
323,59.91,252.1278915,-66.66527353,16.5714511,27.42862813,16.8222565,10.47494429,22.77355784,7.060519752,18.94207745,16.68050467,17.125813,2.823829176,17.72325366,-10.44520883,-21.22334682,-2.46458847,26.09583468,-0.323002977,21.00375078,-5.276561879,323,59.91,21.4020634,115.1284385
324,56.44,107.9423208,-22.78194267,-49.23492967,19.65049217,26.35967096,-11.41780614,10.05249752,-17.72029172,1.876204544,-11.76811324,-66.01657851,-78.52339975,-44.51368424,3.388954124,4.259805145,-11.58491074,-55.58332462,-7.174392545,-21.32283624,-16.9672136,324,56.44,27.95962839,-349.0217992
325,58.04,220.9233957,-59.44597724,1.432028274,-22.81582468,-13.73891515,-15.45821035,-6.654921475,38.93504904,-35.9468995,-30.37218576,5.590900386,37.94721425,34.21366197,3.434758304,2.284561508,1.487991267,22.4048134,-8.863937566,-27.51453187,50.69692115,325,58.04,27.91102753,-22.38350404
326,58.56,113.443523,-49.65749629,-36.92384852,-2.489865502,-13.17593113,-15.87864644,9.654998724,-38.05685237,-20.50128042,44.29500411,27.40218676,10.6318461,-51.32795388,87.13750856,28.54721655,-5.921857672,-15.29410371,-36.24269909,-32.98905822,14.04804734,326,58.56,34.3870993,-96.7427851
327,61.7,233.4327272,-72.86701592,-29.09855769,-11.52479574,-25.7771895,26.90446876,-9.968136012,-5.43991134,9.624068367,-23.05749025,-33.17611471,-32.46262485,17.75384884,-52.05290655,21.83940912,37.88679484,-33.05287203,9.115608867,11.62669382,10.2545357,327,61.7,28.25306261,-183.4721863
328,60.4,138.5671033,-42.82901084,10.98540955,-15.00598501,17.61712987,26.04505766,-14.10913393,29.3982164,-23.38850162,25.58291913,9.507290485,31.43978128,14.53198783,74.6555124,9.233753721,-28.69643614,24.75616677,15.73358916,67.31514313,-48.63613558,328,60.4,31.77106716,184.1367543
329,59.83,260.7284242,-94.78437574,2.888742946,7.75086354,-22.33076584,14.8757035,-12.9771397,1.636319574,-3.422183851,-9.838269002,13.64381856,-10.84324367,-12.92255605,2.327026893,13.15204501,-7.29821694,-13.21066234,-10.69455921,3.92673671,9.325344039,329,59.83,23.25219079,-128.7953716
330,58.6,125.9711366,-21.92799436,1.002891889,9.69588942,-54.46480323,-34.92382143,-8.357201608,10.93136239,-1.912739622,34.27702237,-15.54439231,41.07951376,-3.261034669,43.430863,58.81120102,-5.936749061,22.11097443,-53.98890535,-66.29808235,36.82739931,330,58.6,34.4899039,-8.448606401
331,60.59,230.4733801,-91.33028747,-24.73061639,-2.711834018,-29.59545402,-0.080035548,5.152211675,-32.71066429,-9.171104482,-48.47221373,-5.796956391,-2.848292129,-1.734609711,-27.65872259,-10.14759196,20.24797777,-52.43270667,-2.694195343,22.67369421,7.517850963,331,60.59,26.84771125,-286.5235501
332,59.92,173.0033401,-59.7309059,-6.01341896,-11.96274089,-1.210276529,-27.23173644,-12.32245608,41.5614648,-40.51708068,10.43068727,-9.116479038,-17.01301344,-8.601927094,26.73389429,75.06266433,49.69847984,48.32804985,41.8340979,41.59488271,5.071022909,332,59.92,34.10184708,146.5952088
333,59.71,260.7880458,-74.99710368,22.4047983,30.22102811,6.370212466,18.16275681,10.57097166,-17.71390555,7.737814424,11.5306435,14.21156019,17.89069875,8.473852393,-18.87960844,-15.0461947,-11.5122513,16.75870706,12.59221064,6.550152928,-18.06619937,333,59.71,23.06453626,27.26014419
334,61.89,127.7845638,-35.62422861,35.22564504,39.75904524,24.27888764,23.79688877,22.70819574,-43.14236518,21.57157867,-51.68564693,-12.49603883,18.09663093,-54.29492005,49.53137363,7.787075026,-28.73706837,57.3789414,10.40022801,3.772116988,38.31242756,334,61.89,33.69369204,126.6387667
335,61.76,230.7421574,-44.15590337,37.8912619,39.72389966,-9.709136486,-46.85583184,-28.96946041,35.47025855,-71.30284452,-25.95916502,-20.79750889,-24.9343464,4.174061427,-24.33601524,-2.368369605,-6.09652574,21.51791833,-10.20522702,-11.75275868,-5.788261601,335,61.76,28.62087353,-194.453955
336,58.82,148.4319798,-39.36820919,28.70397358,-2.48871813,-53.28045062,-21.92234886,-22.35092647,33.48810514,38.4109531,62.78486466,41.7224383,12.55205245,6.086207924,16.86749351,-64.17269732,-37.9382847,8.152436403,-10.98249073,-6.660070066,-16.74734857,336,58.82,33.23613395,-27.14301959
337,56.91,214.8731102,-27.70627888,14.69739189,-12.92844103,-30.16236666,1.617898532,36.46844172,-56.36723395,23.84621779,-8.302779009,-40.40475142,-31.20869611,-27.06175713,-2.20048305,-2.567990278,16.41704823,-39.79306481,-40.04762247,-36.67710812,15.20665473,337,56.91,25.52191729,-247.17492
338,56.82,136.1950422,-39.16253321,-33.93705746,4.133612576,-7.744323193,-8.133242709,-19.27918703,25.40843946,-61.90954122,-53.9839691,-64.11600266,-14.03994229,79.19718943,-7.337914342,26.7274137,-2.706671135,13.35269931,15.40813571,-15.73301905,0.014326058,338,56.82,33.40269838,-163.8415872
339,59.18,202.8130594,-57.78824638,22.0323467,-2.329426184,-2.952481634,13.02493248,-3.506720322,27.69892354,26.65103529,53.02549072,45.91825122,37.92945956,-28.49873674,-4.498338602,-5.686417007,-0.143156706,-12.62604239,7.543305934,16.60513848,-64.70478766,339,59.18,30.05230187,67.6945303
340,61.36,147.262663,-36.10794618,27.46064756,3.522243482,-21.66886222,16.42970541,-4.667667421,-42.37407024,-12.75235879,-11.45547836,-66.76544279,-102.9811209,-22.6234614,-26.06990503,30.54798361,35.19380049,-2.502295182,-9.729509673,-8.079938817,18.09880752,340,61.36,33.16330114,-236.5248689
341,62.05,220.99059,-70.0678752,11.60715591,-14.28259013,-31.34986723,-15.24143345,10.62439988,50.01041077,-43.2164058,-15.88041156,4.474398013,35.88392679,45.07040174,16.27267681,1.895930927,-13.27411629,8.928013826,-5.446859349,-24.51362786,54.43476721,341,62.05,31.33209976,5.928895007
342,56.27,139.7237326,-13.39861141,-1.203760094,4.399476289,15.82519738,36.39536066,-35.72794567,-19.64089116,87.80789773,70.18654202,7.56869566,-4.844334341,-25.29267747,33.56708345,-3.533700985,7.745620461,0.03835588,-14.00534102,-27.85114759,-24.09820276,342,56.27,31.69081136,93.93761703
343,62.5,208.8593889,-44.95078966,55.80938915,-27.27332844,-23.31735178,-28.56743525,-9.597943131,43.38476681,-41.1622478,-64.25607937,-43.4559742,-20.19561899,24.40102157,-40.07941292,-15.2832495,4.616079699,-18.91989695,-4.769044088,5.571888223,-21.01517644,343,62.5,29.76448911,-269.0604031
344,67.3,152.2465709,-61.0028871,43.09618872,31.65436342,-72.13873468,-56.38332619,-31.31164801,-47.25014004,11.77333745,33.18798172,57.31128213,26.32401003,-13.3162847,-37.06710426,-26.32585592,-9.929840632,30.3284607,5.993354183,-14.15625793,6.050285483,344,67.3,37.08568249,-123.1628156
345,58.8,182.8443399,-17.54886881,21.52791291,-20.05229635,25.41088978,35.84067337,32.92983523,-54.10809711,73.6978027,5.218872961,-33.36517656,-40.67616671,12.38608805,-30.73439685,-14.59370012,18.38828663,-5.080049925,-11.87872973,-12.81052966,24.54748352,345,58.8,30.71138063,9.099833326
346,61.1,133.1176106,-36.9677646,55.21563849,15.70248103,-44.31855475,42.50635101,10.85379503,25.64381661,-65.02526943,-61.02278971,-51.90877358,13.03581751,17.18840888,-0.154935695,12.26069126,29.86121835,-25.28284287,-1.143704546,-19.17553994,39.47383228,346,61.1,35.41499393,-43.25812467
347,57.45,228.5708599,-42.49779683,28.73728796,-11.32302203,-34.96799803,-46.15366352,-58.83259335,31.78934172,-13.6351771,17.04383269,20.84846392,21.05903571,21.36879261,-4.455261341,22.50501661,15.05508726,-17.66125111,-16.5999706,-12.36519252,-1.401529862,347,57.45,26.69701822,-81.48659781
348,62.85,180.3772517,-69.77373755,32.010738,-16.18503788,-63.57182142,-16.87108938,9.040231098,-44.11339228,-39.81085217,-31.04945755,-44.89830321,-75.79715985,-24.95483278,-21.53766737,0.679563158,-12.76152772,11.51120391,-0.790135433,20.05698307,-17.2312155,348,62.85,29.22097077,-406.0475109
349,56.52,216.6527705,-49.17165533,1.105691196,-59.15503787,-59.02946431,1.806905856,24.48508569,-13.00995246,-23.05139863,-8.16903001,6.844515485,29.40119285,22.42816842,18.74955921,54.88131596,39.19569464,-14.75921125,6.545946598,14.67402957,-20.79531141,349,56.52,30.74268706,-27.0229558
350,60.9,138.1687127,-48.29547123,14.40709286,-36.70607665,14.21377601,63.43077079,4.649327776,22.13075971,-6.924194576,24.17445827,-17.08047965,-22.03920792,-50.58554871,0.219914722,-31.59847126,-22.62592853,60.34358303,68.5959866,-3.049332133,-0.97810388,350,60.9,34.34006031,32.28285523
351,55,217.0722404,-69.42722512,0.752196711,22.57781999,52.42532639,13.49071209,-35.58894738,-3.981471582,30.35905687,1.49954465,-41.95341179,-11.42775772,6.211241836,17.36811107,45.76434286,27.45819504,-16.80265097,-27.67442281,-40.24355642,20.65021339,351,55,31.31907231,-8.542682895
352,64.89,128.6032436,-72.58404698,8.966977048,0.938738824,-7.214957508,-44.70587199,-50.95338861,29.101413,-13.00147803,-45.07598006,-11.76078541,-13.30473541,-67.49731779,-1.457883872,-51.01210358,-60.70179233,15.09717994,-32.91453841,-8.068065367,-0.328398874,352,64.89,29.0266974,-426.4770354
353,58.05,219.840714,-66.78239675,27.85800995,23.05420152,-4.559146976,-30.21388184,-1.543663885,-29.39974517,20.70972904,29.72686453,46.12767241,39.63354176,-11.01943687,5.111676339,-4.192010072,18.81020514,-16.20447456,40.42845,39.76282261,-12.44889057,353,58.05,29.05231875,114.8595266
354,50.75,137.9671298,-4.702429401,32.01343645,17.50696153,-1.3444794,43.18575927,52.69093134,-18.99850872,5.758078263,4.978934264,-30.29103867,-64.00891445,-48.58001137,-32.60414587,-27.07633592,-2.563126779,9.0076372,-25.50711671,-5.439082931,-43.90667891,354,50.75,30.13326356,-139.8801308
355,55.94,189.957047,-47.72036692,32.85420887,4.870785913,-26.99367803,-6.955432341,-9.852157268,57.06007092,-65.14476278,-45.69246627,-31.28906914,21.65340057,21.28730853,23.34808244,9.560066824,-29.83112656,14.46621847,20.0329909,-7.213583489,28.05871118,355,55.94,31.32621569,-37.50079818
356,63.88,111.7215064,-43.61847269,29.22861629,-26.74589346,-11.16289446,-21.62661829,-50.02137121,22.06501125,9.033971649,60.45476298,34.78180055,-52.36234168,-22.72043619,-11.774583,22.30716075,16.40432536,-15.89329388,-44.6022312,-50.65505395,33.26132538,356,63.88,33.46062343,-123.6462158
357,50.8,226.2325657,-66.74949895,11.54022839,-52.53754723,-53.05454515,-8.892353747,18.66084587,-39.35768215,15.40527513,-12.01080588,-37.75098306,-33.00007396,-8.943667531,-20.11520434,-14.75856645,-0.161966722,-10.75138777,-10.74178631,-12.1975971,2.985201877,357,50.8,23.29496438,-332.4321151
358,64.78,128.3738278,-63.18488695,-1.176534795,-56.39059827,-5.935964896,-2.84903286,-22.89609687,-4.749115887,-37.2119994,-41.34587103,-2.556759616,-15.6466699,-5.403991246,5.742829711,45.52066149,57.62306869,-15.50796543,60.68790655,52.62802019,-4.22846635,358,64.78,34.87184869,-56.88146687
359,55.95,241.1763772,-81.43945361,30.87144133,17.02213692,15.14017626,14.343214,9.162753937,-14.80010255,11.64439998,18.28536102,2.620545472,18.67955849,14.81310413,-11.79420312,-17.0709633,-10.78962032,8.264419939,20.78099277,10.82230961,-7.172328694,359,55.95,23.7814607,49.38374226
360,54.27,129.9729846,-54.84325227,2.133942429,32.07121729,3.033756196,-7.777830891,8.990856845,-35.78899353,-24.32801915,-56.43558513,-22.99068598,-22.19797552,-59.67409328,63.9996068,30.70803345,-3.809909437,43.20623933,-1.228822767,-54.42192921,12.7713554,360,54.27,34.60085556,-146.5820894
361,66.12,207.5500888,-115.1456008,41.40524571,-1.508902725,-22.04841696,-27.38158526,-19.54466464,40.69620993,-34.41139383,11.54999343,-9.41983989,9.83746946,29.70448325,-6.26602502,-27.39463098,-12.06674549,-20.394179,-20.84595955,-26.82009655,21.26451291,361,66.12,33.80756772,-188.790126
362,48.93,155.7386971,-29.58934645,39.64931634,4.458628968,-16.13160001,27.89087531,11.13400125,-12.8523165,61.18982687,70.69007043,35.93193521,-0.114409231,-54.68166251,29.10794282,-10.24864552,0.811902321,-12.24156948,-16.47758796,-10.74344325,-8.453795989,362,48.93,30.56429717,109.3301226
363,57.05,206.7715899,-77.46747803,25.69230096,-6.702140555,-21.4378336,13.03125464,-3.011408655,3.313002149,-19.77297998,-61.24077975,-49.09548575,-39.23715943,-7.403834503,-21.10475921,10.5258715,13.32252173,-18.02695765,5.479306436,36.20561578,-31.37149261,363,57.05,28.69123926,-248.3024365
364,52.45,125.2502813,-43.34732054,7.806895082,-27.49565537,7.205323497,22.35117357,-39.7851212,68.07361651,-16.15497108,36.71261891,23.45372678,37.46330628,-7.967962295,10.00189192,41.65599313,48.31110461,-24.18937699,-26.32383473,-51.16884143,23.78331063,364,52.45,33.47535443,90.38587728
365,54,200.2135607,-120.6839494,-7.703414708,13.59791712,-45.51114827,-34.780355,11.41962838,-20.99409821,6.36994944,11.11613393,-6.159941063,-38.07797969,-22.98254882,13.50292957,3.746914254,-42.49569563,10.1534591,-12.80110361,-18.21165055,23.41950627,365,54,32.40367225,-277.0754469
366,57.33,152.4624799,-66.10018768,22.7377862,-48.64464986,-31.60050001,-13.44235324,7.026533027,1.409326009,-45.47671499,-34.83678123,-22.03437141,2.941048029,9.390848365,30.05438996,50.55100003,45.0041299,1.696353524,37.62938587,42.26236099,-34.74075895,366,57.33,34.1289997,-46.17315547
